,Year,value,indicator,Country Code,Country Name,Region,Income Group,Lending Type
4017,2017,66058859.0,SP.POP.TOTL,GBR,United Kingdom,Europe & Central Asia,High income,Not classified
4018,2018,66460344.0,SP.POP.TOTL,GBR,United Kingdom,Europe & Central Asia,High income,Not classified
4019,2019,66836327.0,SP.POP.TOTL,GBR,United Kingdom,Europe & Central Asia,High income,Not classified
4020,2020,67215293.0,SP.POP.TOTL,GBR,United Kingdom,Europe & Central Asia,High income,Not classified
4021,2016,323071755.0,SP.POP.TOTL,USA,United States,North America,High income,Not classified
4022,2017,325122128.0,SP.POP.TOTL,USA,United States,North America,High income,Not classified
4023,2018,326838199.0,SP.POP.TOTL,USA,United States,North America,High income,Not classified
4024,2019,328329953.0,SP.POP.TOTL,USA,United States,North America,High income,Not classified
4025,2020,329484123.0,SP.POP.TOTL,USA,United States,North America,High income,Not classified
4026,2016,3424139.0,SP.POP.TOTL,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
4027,2017,3436645.0,SP.POP.TOTL,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
4028,2018,3449290.0,SP.POP.TOTL,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
4029,2019,3461731.0,SP.POP.TOTL,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
4030,2020,3473727.0,SP.POP.TOTL,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
4031,2016,31847900.0,SP.POP.TOTL,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend
4032,2017,32388600.0,SP.POP.TOTL,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend
4033,2018,32956100.0,SP.POP.TOTL,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend
4034,2019,33580350.0,SP.POP.TOTL,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend
4035,2020,34232050.0,SP.POP.TOTL,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend
4036,2016,278326.0,SP.POP.TOTL,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA
4037,2017,285499.0,SP.POP.TOTL,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA
4038,2018,292675.0,SP.POP.TOTL,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA
4039,2019,299882.0,SP.POP.TOTL,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA
4040,2020,307150.0,SP.POP.TOTL,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA
4041,2016,29851249.0,SP.POP.TOTL,VEN,"Venezuela, RB",Latin America & Caribbean ,Not classified,IBRD
4042,2017,29402480.0,SP.POP.TOTL,VEN,"Venezuela, RB",Latin America & Caribbean ,Not classified,IBRD
4043,2018,28887117.0,SP.POP.TOTL,VEN,"Venezuela, RB",Latin America & Caribbean ,Not classified,IBRD
4044,2019,28515829.0,SP.POP.TOTL,VEN,"Venezuela, RB",Latin America & Caribbean ,Not classified,IBRD
4045,2020,28435943.0,SP.POP.TOTL,VEN,"Venezuela, RB",Latin America & Caribbean ,Not classified,IBRD
4046,2016,93640435.0,SP.POP.TOTL,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
4047,2017,94600643.0,SP.POP.TOTL,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
4048,2018,95545959.0,SP.POP.TOTL,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
4049,2019,96462108.0,SP.POP.TOTL,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
4050,2020,97338583.0,SP.POP.TOTL,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
4051,2016,107516.0,SP.POP.TOTL,VIR,Virgin Islands (U.S.),Latin America & Caribbean ,High income,Not classified
4052,2017,107281.0,SP.POP.TOTL,VIR,Virgin Islands (U.S.),Latin America & Caribbean ,High income,Not classified
4053,2018,107001.0,SP.POP.TOTL,VIR,Virgin Islands (U.S.),Latin America & Caribbean ,High income,Not classified
4054,2019,106669.0,SP.POP.TOTL,VIR,Virgin Islands (U.S.),Latin America & Caribbean ,High income,Not classified
4055,2020,106290.0,SP.POP.TOTL,VIR,Virgin Islands (U.S.),Latin America & Caribbean ,High income,Not classified
4056,2016,4367088.0,SP.POP.TOTL,PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,Not classified
4057,2017,4454805.0,SP.POP.TOTL,PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,Not classified
4058,2018,4569087.0,SP.POP.TOTL,PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,Not classified
4059,2019,4685306.0,SP.POP.TOTL,PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,Not classified
4060,2020,4803269.0,SP.POP.TOTL,PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,Not classified
4061,2016,27168210.0,SP.POP.TOTL,YEM,"Yemen, Rep.",Middle East & North Africa,Low income,IDA
4062,2017,27834811.0,SP.POP.TOTL,YEM,"Yemen, Rep.",Middle East & North Africa,Low income,IDA
4063,2018,28498683.0,SP.POP.TOTL,YEM,"Yemen, Rep.",Middle East & North Africa,Low income,IDA
4064,2019,29161922.0,SP.POP.TOTL,YEM,"Yemen, Rep.",Middle East & North Africa,Low income,IDA
4065,2020,29825968.0,SP.POP.TOTL,YEM,"Yemen, Rep.",Middle East & North Africa,Low income,IDA
4066,2016,16363449.0,SP.POP.TOTL,ZMB,Zambia,Sub-Saharan Africa ,Lower middle income,IDA
4067,2017,16853608.0,SP.POP.TOTL,ZMB,Zambia,Sub-Saharan Africa ,Lower middle income,IDA
4068,2018,17351714.0,SP.POP.TOTL,ZMB,Zambia,Sub-Saharan Africa ,Lower middle income,IDA
4069,2019,17861034.0,SP.POP.TOTL,ZMB,Zambia,Sub-Saharan Africa ,Lower middle income,IDA
4070,2020,18383956.0,SP.POP.TOTL,ZMB,Zambia,Sub-Saharan Africa ,Lower middle income,IDA
4071,2016,14030338.0,SP.POP.TOTL,ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,Blend
4072,2017,14236599.0,SP.POP.TOTL,ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,Blend
4073,2018,14438812.0,SP.POP.TOTL,ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,Blend
4074,2019,14645473.0,SP.POP.TOTL,ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,Blend
4075,2020,14862927.0,SP.POP.TOTL,ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,Blend
4076,2016,74.8098628232,NE.TRD.GNFS.ZS,ALB,Albania,Europe & Central Asia,Upper middle income,IBRD
4077,2017,78.1942739957,NE.TRD.GNFS.ZS,ALB,Albania,Europe & Central Asia,Upper middle income,IBRD
4078,2018,76.808118133,NE.TRD.GNFS.ZS,ALB,Albania,Europe & Central Asia,Upper middle income,IBRD
4079,2019,76.2870595704,NE.TRD.GNFS.ZS,ALB,Albania,Europe & Central Asia,Upper middle income,IBRD
4080,2020,60.9699209341,NE.TRD.GNFS.ZS,ALB,Albania,Europe & Central Asia,Upper middle income,IBRD
4081,2016,55.9256678772,NE.TRD.GNFS.ZS,DZA,Algeria,Middle East & North Africa,Lower middle income,IBRD
4082,2017,55.3214030215,NE.TRD.GNFS.ZS,DZA,Algeria,Middle East & North Africa,Lower middle income,IBRD
4083,2018,58.0654917708,NE.TRD.GNFS.ZS,DZA,Algeria,Middle East & North Africa,Lower middle income,IBRD
4084,2019,51.8417147057,NE.TRD.GNFS.ZS,DZA,Algeria,Middle East & North Africa,Lower middle income,IBRD
4085,2020,45.8419913184,NE.TRD.GNFS.ZS,DZA,Algeria,Middle East & North Africa,Lower middle income,IBRD
4086,2016,159.1654247392,NE.TRD.GNFS.ZS,ASM,American Samoa,East Asia & Pacific,Upper middle income,Not classified
4087,2017,161.4379084967,NE.TRD.GNFS.ZS,ASM,American Samoa,East Asia & Pacific,Upper middle income,Not classified
4088,2018,171.8309859155,NE.TRD.GNFS.ZS,ASM,American Samoa,East Asia & Pacific,Upper middle income,Not classified
4089,2019,156.3271604938,NE.TRD.GNFS.ZS,ASM,American Samoa,East Asia & Pacific,Upper middle income,Not classified
4090,2020,151.904090268,NE.TRD.GNFS.ZS,ASM,American Samoa,East Asia & Pacific,Upper middle income,Not classified
4091,2016,53.3701552785,NE.TRD.GNFS.ZS,AGO,Angola,Sub-Saharan Africa ,Lower middle income,IBRD
4092,2017,52.2568214488,NE.TRD.GNFS.ZS,AGO,Angola,Sub-Saharan Africa ,Lower middle income,IBRD
4093,2018,66.3781108165,NE.TRD.GNFS.ZS,AGO,Angola,Sub-Saharan Africa ,Lower middle income,IBRD
4094,2019,64.2885787245,NE.TRD.GNFS.ZS,AGO,Angola,Sub-Saharan Africa ,Lower middle income,IBRD
4095,2020,66.9074761537,NE.TRD.GNFS.ZS,AGO,Angola,Sub-Saharan Africa ,Lower middle income,IBRD
4096,2016,136.8729342731,NE.TRD.GNFS.ZS,ATG,Antigua and Barbuda,Latin America & Caribbean ,High income,IBRD
4097,2017,133.8708679615,NE.TRD.GNFS.ZS,ATG,Antigua and Barbuda,Latin America & Caribbean ,High income,IBRD
4098,2018,135.064152858,NE.TRD.GNFS.ZS,ATG,Antigua and Barbuda,Latin America & Caribbean ,High income,IBRD
4099,2019,139.4101647375,NE.TRD.GNFS.ZS,ATG,Antigua and Barbuda,Latin America & Caribbean ,High income,IBRD
4100,2020,91.5251421714,NE.TRD.GNFS.ZS,ATG,Antigua and Barbuda,Latin America & Caribbean ,High income,IBRD
4101,2016,26.0938878489,NE.TRD.GNFS.ZS,ARG,Argentina,Latin America & Caribbean ,Upper middle income,IBRD
4102,2017,25.2896011377,NE.TRD.GNFS.ZS,ARG,Argentina,Latin America & Caribbean ,Upper middle income,IBRD
4103,2018,30.762535955,NE.TRD.GNFS.ZS,ARG,Argentina,Latin America & Caribbean ,Upper middle income,IBRD
4104,2019,32.2144471852,NE.TRD.GNFS.ZS,ARG,Argentina,Latin America & Caribbean ,Upper middle income,IBRD
4105,2020,30.1481415563,NE.TRD.GNFS.ZS,ARG,Argentina,Latin America & Caribbean ,Upper middle income,IBRD
4106,2016,76.0779674594,NE.TRD.GNFS.ZS,ARM,Armenia,Europe & Central Asia,Upper middle income,IBRD
4107,2017,87.2023765398,NE.TRD.GNFS.ZS,ARM,Armenia,Europe & Central Asia,Upper middle income,IBRD
4108,2018,92.4731070212,NE.TRD.GNFS.ZS,ARM,Armenia,Europe & Central Asia,Upper middle income,IBRD
4109,2019,96.1141541289,NE.TRD.GNFS.ZS,ARM,Armenia,Europe & Central Asia,Upper middle income,IBRD
4110,2020,69.490996769,NE.TRD.GNFS.ZS,ARM,Armenia,Europe & Central Asia,Upper middle income,IBRD
4111,2016,142.239676609,NE.TRD.GNFS.ZS,ABW,Aruba,Latin America & Caribbean ,High income,Not classified
4112,2017,143.804237885,NE.TRD.GNFS.ZS,ABW,Aruba,Latin America & Caribbean ,High income,Not classified
4113,2018,148.4258024506,NE.TRD.GNFS.ZS,ABW,Aruba,Latin America & Caribbean ,High income,Not classified
4114,2016,40.8177619705,NE.TRD.GNFS.ZS,AUS,Australia,East Asia & Pacific,High income,Not classified
4115,2017,41.939756064,NE.TRD.GNFS.ZS,AUS,Australia,East Asia & Pacific,High income,Not classified
4116,2018,43.3822260663,NE.TRD.GNFS.ZS,AUS,Australia,East Asia & Pacific,High income,Not classified
4117,2019,45.8450397384,NE.TRD.GNFS.ZS,AUS,Australia,East Asia & Pacific,High income,Not classified
4118,2020,44.0395261466,NE.TRD.GNFS.ZS,AUS,Australia,East Asia & Pacific,High income,Not classified
4119,2016,100.9820782787,NE.TRD.GNFS.ZS,AUT,Austria,Europe & Central Asia,High income,Not classified
4120,2017,104.9388449327,NE.TRD.GNFS.ZS,AUT,Austria,Europe & Central Asia,High income,Not classified
4121,2018,107.8816767873,NE.TRD.GNFS.ZS,AUT,Austria,Europe & Central Asia,High income,Not classified
4122,2019,107.4782273048,NE.TRD.GNFS.ZS,AUT,Austria,Europe & Central Asia,High income,Not classified
4123,2020,99.9989428467,NE.TRD.GNFS.ZS,AUT,Austria,Europe & Central Asia,High income,Not classified
4124,2016,90.0773187346,NE.TRD.GNFS.ZS,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
4125,2017,90.4023156823,NE.TRD.GNFS.ZS,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
4126,2018,91.672576537,NE.TRD.GNFS.ZS,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
4127,2019,85.8181454085,NE.TRD.GNFS.ZS,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
4128,2020,72.1629330602,NE.TRD.GNFS.ZS,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
4129,2016,70.1073995631,NE.TRD.GNFS.ZS,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
4130,2017,71.9831387493,NE.TRD.GNFS.ZS,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
4131,2018,75.5760332767,NE.TRD.GNFS.ZS,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
4132,2019,71.3431679378,NE.TRD.GNFS.ZS,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
4133,2020,49.9096643957,NE.TRD.GNFS.ZS,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
4134,2016,139.620555512,NE.TRD.GNFS.ZS,BHR,Bahrain,Middle East & North Africa,High income,Not classified
4135,2017,143.0866672565,NE.TRD.GNFS.ZS,BHR,Bahrain,Middle East & North Africa,High income,Not classified
4136,2018,150.8124404169,NE.TRD.GNFS.ZS,BHR,Bahrain,Middle East & North Africa,High income,Not classified
4137,2019,141.7035415736,NE.TRD.GNFS.ZS,BHR,Bahrain,Middle East & North Africa,High income,Not classified
4138,2016,37.954296353,NE.TRD.GNFS.ZS,BGD,Bangladesh,South Asia,Lower middle income,IDA
4139,2017,35.3040000907,NE.TRD.GNFS.ZS,BGD,Bangladesh,South Asia,Lower middle income,IDA
4140,2018,38.2448929879,NE.TRD.GNFS.ZS,BGD,Bangladesh,South Asia,Lower middle income,IDA
4141,2019,36.759299749,NE.TRD.GNFS.ZS,BGD,Bangladesh,South Asia,Lower middle income,IDA
4142,2020,30.5194652537,NE.TRD.GNFS.ZS,BGD,Bangladesh,South Asia,Lower middle income,IDA
4143,2016,85.2671231884,NE.TRD.GNFS.ZS,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
4144,2017,82.9143009241,NE.TRD.GNFS.ZS,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
4145,2018,80.9928998329,NE.TRD.GNFS.ZS,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
4146,2019,83.6916711461,NE.TRD.GNFS.ZS,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
4147,2016,125.2093228997,NE.TRD.GNFS.ZS,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
4148,2017,133.367754723,NE.TRD.GNFS.ZS,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
4149,2018,139.3937362502,NE.TRD.GNFS.ZS,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
4150,2019,130.8504061022,NE.TRD.GNFS.ZS,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
4151,2020,120.6823531012,NE.TRD.GNFS.ZS,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
4152,2016,157.6650259844,NE.TRD.GNFS.ZS,BEL,Belgium,Europe & Central Asia,High income,Not classified
4153,2017,165.3258363497,NE.TRD.GNFS.ZS,BEL,Belgium,Europe & Central Asia,High income,Not classified
4154,2018,166.3131747667,NE.TRD.GNFS.ZS,BEL,Belgium,Europe & Central Asia,High income,Not classified
4155,2019,163.7198540156,NE.TRD.GNFS.ZS,BEL,Belgium,Europe & Central Asia,High income,Not classified
4156,2020,158.6213968306,NE.TRD.GNFS.ZS,BEL,Belgium,Europe & Central Asia,High income,Not classified
4157,2016,113.3075235137,NE.TRD.GNFS.ZS,BLZ,Belize,Latin America & Caribbean ,Lower middle income,IBRD
4158,2017,112.0729023643,NE.TRD.GNFS.ZS,BLZ,Belize,Latin America & Caribbean ,Lower middle income,IBRD
4159,2018,113.0106315963,NE.TRD.GNFS.ZS,BLZ,Belize,Latin America & Caribbean ,Lower middle income,IBRD
4160,2019,110.0227970289,NE.TRD.GNFS.ZS,BLZ,Belize,Latin America & Caribbean ,Lower middle income,IBRD
4161,2020,85.6289794692,NE.TRD.GNFS.ZS,BLZ,Belize,Latin America & Caribbean ,Lower middle income,IBRD
4162,2016,58.9869283378,NE.TRD.GNFS.ZS,BEN,Benin,Sub-Saharan Africa ,Lower middle income,IDA
4163,2017,61.4765969588,NE.TRD.GNFS.ZS,BEN,Benin,Sub-Saharan Africa ,Lower middle income,IDA
4164,2018,61.7951944901,NE.TRD.GNFS.ZS,BEN,Benin,Sub-Saharan Africa ,Lower middle income,IDA
4165,2019,63.6813323142,NE.TRD.GNFS.ZS,BEN,Benin,Sub-Saharan Africa ,Lower middle income,IDA
4166,2020,44.8332333769,NE.TRD.GNFS.ZS,BEN,Benin,Sub-Saharan Africa ,Lower middle income,IDA
4167,2016,72.7499093829,NE.TRD.GNFS.ZS,BMU,Bermuda,North America,High income,Not classified
4168,2017,72.3924284504,NE.TRD.GNFS.ZS,BMU,Bermuda,North America,High income,Not classified
4169,2018,77.1212108419,NE.TRD.GNFS.ZS,BMU,Bermuda,North America,High income,Not classified
4170,2019,75.8610539419,NE.TRD.GNFS.ZS,BMU,Bermuda,North America,High income,Not classified
4171,2020,72.0724275505,NE.TRD.GNFS.ZS,BMU,Bermuda,North America,High income,Not classified
4172,2016,83.4088850323,NE.TRD.GNFS.ZS,BTN,Bhutan,South Asia,Lower middle income,IDA
4173,2017,81.2067393683,NE.TRD.GNFS.ZS,BTN,Bhutan,South Asia,Lower middle income,IDA
4174,2018,84.1870116267,NE.TRD.GNFS.ZS,BTN,Bhutan,South Asia,Lower middle income,IDA
4175,2019,82.1286054818,NE.TRD.GNFS.ZS,BTN,Bhutan,South Asia,Lower middle income,IDA
4176,2020,76.2407041134,NE.TRD.GNFS.ZS,BTN,Bhutan,South Asia,Lower middle income,IDA
4177,2016,56.4010349615,NE.TRD.GNFS.ZS,BOL,Bolivia,Latin America & Caribbean ,Lower middle income,IBRD
4178,2017,56.7046527649,NE.TRD.GNFS.ZS,BOL,Bolivia,Latin America & Caribbean ,Lower middle income,IBRD
4179,2018,57.1099643247,NE.TRD.GNFS.ZS,BOL,Bolivia,Latin America & Caribbean ,Lower middle income,IBRD
4180,2019,56.3973066672,NE.TRD.GNFS.ZS,BOL,Bolivia,Latin America & Caribbean ,Lower middle income,IBRD
4181,2020,45.6714420686,NE.TRD.GNFS.ZS,BOL,Bolivia,Latin America & Caribbean ,Lower middle income,IBRD
4182,2016,89.3082499131,NE.TRD.GNFS.ZS,BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,IBRD
4183,2017,97.9595674309,NE.TRD.GNFS.ZS,BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,IBRD
4184,2018,99.7748645937,NE.TRD.GNFS.ZS,BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,IBRD
4185,2019,95.6711502066,NE.TRD.GNFS.ZS,BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,IBRD
4186,2020,83.0036492824,NE.TRD.GNFS.ZS,BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,IBRD
4187,2016,100.4646687532,NE.TRD.GNFS.ZS,BWA,Botswana,Sub-Saharan Africa ,Upper middle income,IBRD
4188,2017,82.0092687425,NE.TRD.GNFS.ZS,BWA,Botswana,Sub-Saharan Africa ,Upper middle income,IBRD
4189,2018,88.0634318561,NE.TRD.GNFS.ZS,BWA,Botswana,Sub-Saharan Africa ,Upper middle income,IBRD
4190,2019,83.7546307606,NE.TRD.GNFS.ZS,BWA,Botswana,Sub-Saharan Africa ,Upper middle income,IBRD
4191,2020,77.1394660405,NE.TRD.GNFS.ZS,BWA,Botswana,Sub-Saharan Africa ,Upper middle income,IBRD
4192,2016,24.5336820788,NE.TRD.GNFS.ZS,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
4193,2017,24.3197343732,NE.TRD.GNFS.ZS,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
4194,2018,28.8762033774,NE.TRD.GNFS.ZS,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
4195,2019,28.4559373152,NE.TRD.GNFS.ZS,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
4196,2020,32.3542958799,NE.TRD.GNFS.ZS,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
4197,2016,87.3182670815,NE.TRD.GNFS.ZS,BRN,Brunei Darussalam,East Asia & Pacific,High income,Not classified
4198,2017,85.1767490461,NE.TRD.GNFS.ZS,BRN,Brunei Darussalam,East Asia & Pacific,High income,Not classified
4199,2018,93.8963198732,NE.TRD.GNFS.ZS,BRN,Brunei Darussalam,East Asia & Pacific,High income,Not classified
4200,2019,108.509658358,NE.TRD.GNFS.ZS,BRN,Brunei Darussalam,East Asia & Pacific,High income,Not classified
4201,2020,110.2910036549,NE.TRD.GNFS.ZS,BRN,Brunei Darussalam,East Asia & Pacific,High income,Not classified
4202,2016,122.8338241807,NE.TRD.GNFS.ZS,BGR,Bulgaria,Europe & Central Asia,Upper middle income,IBRD
4203,2017,129.6765970148,NE.TRD.GNFS.ZS,BGR,Bulgaria,Europe & Central Asia,Upper middle income,IBRD
4204,2018,128.8518814275,NE.TRD.GNFS.ZS,BGR,Bulgaria,Europe & Central Asia,Upper middle income,IBRD
4205,2019,124.6404301127,NE.TRD.GNFS.ZS,BGR,Bulgaria,Europe & Central Asia,Upper middle income,IBRD
4206,2020,109.1775275034,NE.TRD.GNFS.ZS,BGR,Bulgaria,Europe & Central Asia,Upper middle income,IBRD
4207,2016,57.8931727994,NE.TRD.GNFS.ZS,BFA,Burkina Faso,Sub-Saharan Africa ,Low income,IDA
4208,2017,59.268780202,NE.TRD.GNFS.ZS,BFA,Burkina Faso,Sub-Saharan Africa ,Low income,IDA
4209,2018,60.5956256236,NE.TRD.GNFS.ZS,BFA,Burkina Faso,Sub-Saharan Africa ,Low income,IDA
4210,2019,58.6641672388,NE.TRD.GNFS.ZS,BFA,Burkina Faso,Sub-Saharan Africa ,Low income,IDA
4211,2016,31.7442237765,NE.TRD.GNFS.ZS,BDI,Burundi,Sub-Saharan Africa ,Low income,IDA
4212,2017,34.3962372025,NE.TRD.GNFS.ZS,BDI,Burundi,Sub-Saharan Africa ,Low income,IDA
4213,2018,39.2100430604,NE.TRD.GNFS.ZS,BDI,Burundi,Sub-Saharan Africa ,Low income,IDA
4214,2019,41.8573602396,NE.TRD.GNFS.ZS,BDI,Burundi,Sub-Saharan Africa ,Low income,IDA
4215,2020,32.901277474,NE.TRD.GNFS.ZS,BDI,Burundi,Sub-Saharan Africa ,Low income,IDA
4216,2016,104.1918617279,NE.TRD.GNFS.ZS,CPV,Cabo Verde,Sub-Saharan Africa ,Lower middle income,Blend
4217,2017,113.3031665065,NE.TRD.GNFS.ZS,CPV,Cabo Verde,Sub-Saharan Africa ,Lower middle income,Blend
4218,2018,116.9510671749,NE.TRD.GNFS.ZS,CPV,Cabo Verde,Sub-Saharan Africa ,Lower middle income,Blend
4219,2019,115.9071555904,NE.TRD.GNFS.ZS,CPV,Cabo Verde,Sub-Saharan Africa ,Lower middle income,Blend
4220,2020,84.692736565,NE.TRD.GNFS.ZS,CPV,Cabo Verde,Sub-Saharan Africa ,Lower middle income,Blend
4221,2016,126.950028976,NE.TRD.GNFS.ZS,KHM,Cambodia,East Asia & Pacific,Lower middle income,IDA
4222,2017,124.7877735483,NE.TRD.GNFS.ZS,KHM,Cambodia,East Asia & Pacific,Lower middle income,IDA
4223,2018,124.8986128325,NE.TRD.GNFS.ZS,KHM,Cambodia,East Asia & Pacific,Lower middle income,IDA
4224,2019,123.5565237683,NE.TRD.GNFS.ZS,KHM,Cambodia,East Asia & Pacific,Lower middle income,IDA
4225,2020,123.8104028298,NE.TRD.GNFS.ZS,KHM,Cambodia,East Asia & Pacific,Lower middle income,IDA
4226,2016,40.6386315268,NE.TRD.GNFS.ZS,CMR,Cameroon,Sub-Saharan Africa ,Lower middle income,Blend
4227,2017,39.1990216053,NE.TRD.GNFS.ZS,CMR,Cameroon,Sub-Saharan Africa ,Lower middle income,Blend
4228,2018,40.587602877,NE.TRD.GNFS.ZS,CMR,Cameroon,Sub-Saharan Africa ,Lower middle income,Blend
4229,2019,43.378513248,NE.TRD.GNFS.ZS,CMR,Cameroon,Sub-Saharan Africa ,Lower middle income,Blend
4230,2020,33.261171219,NE.TRD.GNFS.ZS,CMR,Cameroon,Sub-Saharan Africa ,Lower middle income,Blend
4231,2016,65.3636845216,NE.TRD.GNFS.ZS,CAN,Canada,North America,High income,Not classified
4232,2017,65.1010608505,NE.TRD.GNFS.ZS,CAN,Canada,North America,High income,Not classified
4233,2018,66.4477168386,NE.TRD.GNFS.ZS,CAN,Canada,North America,High income,Not classified
4234,2019,65.4123620794,NE.TRD.GNFS.ZS,CAN,Canada,North America,High income,Not classified
4235,2020,60.7825304382,NE.TRD.GNFS.ZS,CAN,Canada,North America,High income,Not classified
4236,2017,117.4365836873,NE.TRD.GNFS.ZS,CYM,Cayman Islands,Latin America & Caribbean ,High income,Not classified
4237,2018,117.2815172973,NE.TRD.GNFS.ZS,CYM,Cayman Islands,Latin America & Caribbean ,High income,Not classified
4238,2019,114.9612215378,NE.TRD.GNFS.ZS,CYM,Cayman Islands,Latin America & Caribbean ,High income,Not classified
4239,2020,106.6788282005,NE.TRD.GNFS.ZS,CYM,Cayman Islands,Latin America & Caribbean ,High income,Not classified
4240,2016,50.5306440219,NE.TRD.GNFS.ZS,CAF,Central African Republic,Sub-Saharan Africa ,Low income,IDA
4241,2017,57.1435457117,NE.TRD.GNFS.ZS,CAF,Central African Republic,Sub-Saharan Africa ,Low income,IDA
4242,2018,65.8636468648,NE.TRD.GNFS.ZS,CAF,Central African Republic,Sub-Saharan Africa ,Low income,IDA
4243,2019,52.201599998,NE.TRD.GNFS.ZS,CAF,Central African Republic,Sub-Saharan Africa ,Low income,IDA
4244,2020,52.2015999997,NE.TRD.GNFS.ZS,CAF,Central African Republic,Sub-Saharan Africa ,Low income,IDA
4245,2016,63.2969251337,NE.TRD.GNFS.ZS,TCD,Chad,Sub-Saharan Africa ,Low income,IDA
4246,2017,73.5750081822,NE.TRD.GNFS.ZS,TCD,Chad,Sub-Saharan Africa ,Low income,IDA
4247,2018,74.2047537322,NE.TRD.GNFS.ZS,TCD,Chad,Sub-Saharan Africa ,Low income,IDA
4248,2019,74.5705255559,NE.TRD.GNFS.ZS,TCD,Chad,Sub-Saharan Africa ,Low income,IDA
4249,2020,68.0088477467,NE.TRD.GNFS.ZS,TCD,Chad,Sub-Saharan Africa ,Low income,IDA
4250,2016,55.6880414942,NE.TRD.GNFS.ZS,CHL,Chile,Latin America & Caribbean ,High income,IBRD
4251,2017,55.6540214024,NE.TRD.GNFS.ZS,CHL,Chile,Latin America & Caribbean ,High income,IBRD
4252,2018,57.3216227591,NE.TRD.GNFS.ZS,CHL,Chile,Latin America & Caribbean ,High income,IBRD
4253,2019,56.8744630049,NE.TRD.GNFS.ZS,CHL,Chile,Latin America & Caribbean ,High income,IBRD
4254,2020,57.8418361971,NE.TRD.GNFS.ZS,CHL,Chile,Latin America & Caribbean ,High income,IBRD
